System_BioGearsCardiovascularSystemData_HeartRate,System_BioGearsCardiovascularSystemData_SystolicArterialPressure,System_BioGearsCardiovascularSystemData_DiastolicArterialPressure,System_BioGearsCardiovascularSystemData_CardiacOutput,System_BioGearsCardiovascularSystemData_SystemicVascularResistance,System_BioGearsCardiovascularSystemData_BloodVolume,System_BioGearsBloodChemistrySystemData_InflammatoryResponse/BG:TissueIntegrity,System_BioGearsBloodChemistrySystemData_ArterialBloodPH,System_BioGearsRespiratorySystemData_RespirationRate,System_BioGearsRespiratorySystemData_TidalVolume,System_BioGearsRenalSystemData_MeanUrineOutput,System_BioGearsRenalSystemData_UrineProductionRate,System_BioGearsEnergySystemData_SkinTemperature,mins,tbsa,ringers,albumin,tbsa_mins
78.70578142,105.531329,71.24576014,5261.132522,0.980966307,4817.953749,0.451681007,7.505655256,28.84615385,0.58831654,1410.993554,0.020713013,35.67751528,1080,22,1,0,22_1080
78.68614015,105.4850181,71.21166558,5258.139519,0.98107731,4816.733093,0.454416569,7.505572997,28.84615385,0.588314776,1400.654345,0.026282532,35.67740145,1095,22,1,0,22_1095
78.66892664,105.4423951,71.17964147,5255.56789,0.98113954,4815.742174,0.457172067,7.505395737,28.84615385,0.588312611,1389.14106,0.022794753,35.67732291,1110,22,1,0,22_1110
78.63836003,105.4000586,71.14668115,5252.343805,0.981330877,4814.964955,0.459947527,7.5052747,28.84615385,0.588310486,1382.564587,0.006052351,35.67728039,1125,22,1,0,22_1125
78.60622629,105.3604148,71.11541249,5249.21464,0.981522849,4814.389491,0.462742973,7.505147628,28.84615385,0.588308076,1381.524887,0.007838546,35.6772736,1140,22,1,0,22_1140
78.57800661,105.3240886,71.08590393,5246.577402,0.981650286,4814.007975,0.465558416,7.504952687,28.84615385,0.588305147,1378.680041,0.012240816,35.67730173,1155,22,1,0,22_1155
78.53474795,105.2873344,71.05513088,5243.120552,0.981931615,4813.81184,0.468393864,7.504794527,28.84615385,0.588301607,1373.495534,0.017360385,35.67736363,1170,22,1,0,22_1170
78.49384384,105.253624,71.02636283,5240.001731,0.982170567,4813.793424,0.471249317,7.504695293,28.84615385,0.588297349,1365.552692,0.023291542,35.67745805,1185,22,1,0,22_1185
78.45984057,105.2253889,71.00106316,5237.650429,0.982310911,4813.945952,0.474124767,7.504554694,28.84615385,0.588293295,1354.989288,0.025366659,35.67758523,1200,22,1,0,22_1200
78.42103167,105.1994888,70.9765104,5235.24397,0.982484829,4814.263397,0.477020197,7.504360021,28.84615385,0.588289051,1345.91023,0.014908274,35.67774959,1215,22,1,0,22_1215
78.36687616,105.1729661,70.95077799,5231.95088,0.98282193,4814.737654,0.479935585,7.504259389,28.84615385,0.588283848,1344.217149,0.005491488,35.67794858,1230,22,1,0,22_1230
78.32770548,105.151566,70.92864617,5229.865195,0.982969924,4815.364889,0.482870896,7.50407223,28.84615385,0.588276797,1343.203625,0.009570475,35.67817942,1245,22,1,0,22_1245
78.27646676,105.1298073,70.90529794,5227.124931,0.983241471,4816.140756,0.485826091,7.503893746,28.84615385,0.588267685,1340.017398,0.014303855,35.67844007,1260,22,1,0,22_1260
78.21807259,105.1087505,70.88202989,5224.033544,0.983583911,4817.06033,0.488801119,7.503747065,28.84615385,0.588256674,1334.272967,0.019820698,35.67872882,1275,22,1,0,22_1275
78.16906434,105.0915841,70.86151039,5221.738749,0.983803676,4818.118728,0.491795922,7.503650208,28.84615385,0.588243833,1325.547604,0.025312316,35.67904415,1290,22,1,0,22_1290
78.12395581,105.0770781,70.84247267,5219.875783,0.983963821,4819.310404,0.49481043,7.503460631,28.84615385,0.588229824,1315.62637,0.021797304,35.67938463,1305,22,1,0,22_1305
78.06712628,105.0620194,70.82217603,5217.340682,0.984249052,4820.629006,0.497844567,7.503327747,28.84615385,0.588214733,1310.564259,0.005258643,35.67974887,1320,22,1,0,22_1320
78.01019804,105.0489111,70.80328742,5214.905661,0.984527266,4822.070129,0.500898244,7.503192616,28.84615385,0.588198241,1310.883601,0.007115065,35.68013566,1335,22,1,0,22_1335
77.95823798,105.0382385,70.7855395,5212.980186,0.984729544,4823.632033,0.503971364,7.50299209,28.84615385,0.588179466,1309.352504,0.01149982,35.68054411,1350,22,1,0,22_1350
77.8928383,105.0264184,70.76626877,5210.222292,0.985080551,4825.311417,0.507063819,7.502833179,28.84615385,0.588156818,1305.442714,0.016606465,35.68097368,1365,22,1,0,22_1365
77.83418603,105.0151626,70.74658527,5208.192615,0.985282357,4827.11246,0.51017549,7.50283382,28.84615385,0.588081792,1298.590912,0.022525621,35.68143186,1380,22,1,0,22_1380
77.78291553,105.0083537,70.7302814,5206.750173,0.985413737,4829.03212,0.513306248,7.502752639,28.84615385,0.588021804,1289.131897,0.024489776,35.68192012,1395,22,1,0,22_1395
77.72833506,105.0025107,70.71405406,5205.20282,0.985574742,4831.059168,0.516455954,7.502609705,28.84615385,0.587968643,1281.134268,0.014032977,35.68242861,1410,22,1,0,22_1410
77.66001827,104.9955024,70.69667204,5202.742393,0.985898111,4833.186887,0.519624458,7.502563172,28.84615385,0.587914601,1280.425346,0.004838949,35.68295543,1425,22,1,0,22_1425
77.60719863,104.992953,70.68230639,5201.532902,0.986019064,4835.413275,0.522811596,7.502433858,28.84615385,0.587858917,1280.314532,0.008905595,35.68349973,1440,22,1,0,22_1440
72.22963969,114.2823796,73.20489861,5989.82701,0.909918148,5618.918735,0.64951255,7.457939232,25.21008403,0.514023659,1800.174769,0.034301461,35.65274732,15,23,230,0,23_15
71.65387009,115.0910377,73.21776568,6115.143394,0.894109166,5732.88392,0.485128911,7.48354035,26.08695652,0.526115506,1942.057499,0.017176223,35.89777824,30,23,230,0,23_30
70.80576987,116.1455294,72.83697055,6259.270306,0.87523864,5789.722834,0.398331244,7.488973345,26.78571429,0.540384711,1998.993383,0.03749688,35.91029571,45,23,230,0,23_45
70.63683397,116.4070796,72.94150891,6272.70273,0.875035094,5802.519126,0.348776493,7.494625603,27.52293578,0.555293165,2048.504793,0.014873717,35.88447747,60,23,230,0,23_60
70.78086649,116.3015716,72.91416383,6268.4006,0.875094788,5776.104035,0.319064567,7.498573808,28.03738318,0.565711689,2040.175943,0.029824049,35.85002489,75,23,172,0,23_75
70.9111604,116.0928147,72.8965848,6239.672237,0.878355954,5739.179542,0.300679647,7.502033174,28.57142857,0.57635245,2056.66345,0.021038307,35.81747913,90,23,172,0,23_90
71.12548224,115.8028449,72.78976462,6219.393514,0.879536048,5699.093057,0.289174162,7.505138792,28.30188679,0.575860926,2032.483004,0.032275952,35.79098517,105,23,172,0,23_105
71.31974513,115.561366,72.75330132,6191.760391,0.882407114,5659.380099,0.281995661,7.508222377,28.30188679,0.575279291,2043.991454,0.019863791,35.77121719,120,23,172,0,23_120
71.85330993,114.9484512,73.395852,6045.740502,0.90563566,5609.875824,0.277614679,7.508731728,28.30188679,0.568872453,2049.20253,0.036446069,35.7565723,135,23,129,0,23_135
72.12866757,114.6739718,73.32294143,6022.164512,0.90761659,5565.449018,0.275078112,7.510801853,28.30188679,0.568278251,2037.327356,0.015688058,35.74536889,150,23,129,0,23_150
72.3619977,114.4311101,73.25249066,6000.8491,0.909412554,5526.739919,0.273774751,7.512753042,28.30188679,0.567687803,2018.091953,0.03488733,35.73694503,165,23,129,0,23_165
72.57511179,114.22388,73.19732189,5981.672008,0.911099557,5492.470043,0.27330449,7.514737657,28.30188679,0.56741954,2022.84601,0.021398771,35.73061975,180,23,129,0,23_180
72.78974912,114.02509,73.16839085,5957.204952,0.91387411,5454.634521,0.273401567,7.514147896,28.03738318,0.561973251,1994.220203,0.017774621,35.72566074,195,23,97,0,23_195
73.02040583,113.8038431,73.09704001,5938.378992,0.915298367,5421.323727,0.273887651,7.515593791,28.03738318,0.561910003,1997.215362,0.027862238,35.72148212,210,23,97,0,23_210
73.54087394,113.2380261,73.64162898,5808.108524,0.936938035,5389.148772,0.274642229,7.517191327,28.03738318,0.561835886,1994.82947,0.021774804,35.71771205,225,23,97,0,23_225
73.79700853,112.9719605,73.55099308,5795.555722,0.937288849,5358.095726,0.275583477,7.518706199,28.03738318,0.561770207,1996.013616,0.020710012,35.71412413,240,23,97,0,23_240
74.09234456,112.6657721,73.44168541,5781.725457,0.937527608,5324.37046,0.276655656,7.519800828,28.03738318,0.561515965,1967.964279,0.033643125,35.71058391,255,23,72,0,23_255
74.37988543,112.3821807,73.33374386,5770.626005,0.937391803,5294.002363,0.277820722,7.520892742,28.03738318,0.561250409,1959.508418,0.015680604,35.70702729,270,23,72,0,23_270
74.63241153,112.1162748,73.22630482,5759.757254,0.937305304,5266.004094,0.27905268,7.521967057,28.03738318,0.561030676,1942.060873,0.034453058,35.70356064,285,23,72,0,23_285
74.8932135,111.8782643,73.13465599,5751.242485,0.937017647,5239.572293,0.280333756,7.522709872,28.03738318,0.561375689,1927.395239,0.01138975,35.70016653,300,23,72,0,23_300
75.24431151,111.2941426,73.72467482,5600.327047,0.964064065,5208.672768,0.281651802,7.516821249,28.30188679,0.568294184,1933.758156,0.033471781,35.69595263,315,23,54,0,23_315
75.68804864,110.9440784,73.49584909,5608.329811,0.959372114,5178.000201,0.282998521,7.520855859,28.03738318,0.562256268,1907.198813,0.033149558,35.69148867,330,23,54,0,23_330
75.79016272,110.7240406,73.46236881,5576.232547,0.96384504,5149.622885,0.284368254,7.51621529,28.30188679,0.568730104,1895.561748,0.032947604,35.68699934,345,23,54,0,23_345
76.28955868,110.3185949,73.12914078,5596.468245,0.955896602,5123.078883,0.285757152,7.525064551,28.03738318,0.562446303,1862.776832,0.032585908,35.68246832,360,23,54,0,23_360
76.35761879,110.1031489,73.11755036,5558.401126,0.96156851,5094.946552,0.28716261,7.519159117,28.57142857,0.574659448,1855.064494,0.032379887,35.67822846,375,23,40,0,23_375
76.61983426,109.8010104,72.94528489,5547.780758,0.960758713,5068.784522,0.28858287,7.519526631,28.57142857,0.57489743,1831.66684,0.032098156,35.67373773,390,23,40,0,23_390
77.22206254,109.1688122,73.34406983,5427.053082,0.981771255,5041.852994,0.290016764,7.519699176,28.57142857,0.575109058,1824.64599,0.026090844,35.66884542,405,23,40,0,23_405
77.49326343,108.8799833,73.18107239,5413.448963,0.981588119,5014.180969,0.291463522,7.51888901,28.57142857,0.575815576,1803.171826,0.008541635,35.66367812,420,23,40,0,23_420
77.83915849,108.5209719,73.01495731,5402.927299,0.980700359,4983.226053,0.292922653,7.51843667,28.57142857,0.576246006,1781.990677,0.01257996,35.65861848,435,23,30,0,23_435
78.15965791,108.1908886,72.86297159,5394.373633,0.979683651,4955.818266,0.294393854,7.518245746,28.57142857,0.576467365,1761.968844,0.017282096,35.65365908,450,23,30,0,23_450
78.43944329,107.8837166,72.71274463,5386.129046,0.97871866,4931.193002,0.295876955,7.517730521,28.57142857,0.576519897,1739.812398,0.022729804,35.64884748,465,23,30,0,23_465
78.67949604,107.5993543,72.57767812,5376.175587,0.978256734,4908.826967,0.297371874,7.518706552,28.84615385,0.582377261,1720.233346,0.028971714,35.64416804,480,23,30,0,23_480
78.88862519,107.3606829,72.47130887,5365.848757,0.978332667,4886.635629,0.298878595,7.517347421,28.84615385,0.582492618,1695.74253,0.029267327,35.63971186,495,23,23,0,23_495
79.50095865,106.7473667,72.94952272,5251.918038,0.999883544,4863.206401,0.300397143,7.518293941,28.84615385,0.582541767,1701.157532,0.012258293,35.63521491,510,23,23,0,23_510
79.71443559,106.5002688,72.79429494,5243.680607,0.99931866,4842.127858,0.301927574,7.518010894,28.84615385,0.582625948,1675.40479,0.011942365,35.63096821,525,23,23,0,23_525
79.90016515,106.2769322,72.65625856,5235.130881,0.999022065,4823.008398,0.303469968,7.517756527,28.84615385,0.58287535,1662.288228,0.029082719,35.62711163,540,23,23,0,23_540
80.09099714,106.0586299,72.53951508,5226.962961,0.998694443,4804.256234,0.305024417,7.517369738,28.84615385,0.583151107,1651.653096,0.024185037,35.62352704,555,23,17,0,23_555
80.21242772,105.8650446,72.4431199,5215.195544,0.999367584,4787.14037,0.306591026,7.516198265,28.84615385,0.58380209,1638.277628,0.016401945,35.62011903,570,23,17,0,23_570
80.27677846,105.6597321,72.33717568,5198.925884,1.000826032,4771.388816,0.308169909,7.514395007,29.12621359,0.590235553,1620.02401,0.010055107,35.61631911,585,23,17,0,23_585
80.23967897,105.5107445,72.32004599,5173.361711,1.004955451,4756.419842,0.309761184,7.509287192,29.41176471,0.598355717,1606.189188,0.017982656,35.61204344,600,23,17,0,23_600
80.35808352,105.2752977,72.15477877,5165.068337,1.004320566,4741.434247,0.311366764,7.509453195,29.7029703,0.605082513,1598.974496,0.017716019,35.60694126,615,23,12,0,23_615
80.48743653,105.1050522,72.04706358,5158.69923,1.00399276,4728.009324,0.312983211,7.509504798,29.7029703,0.605020952,1582.684969,0.011136302,35.60330273,630,23,12,0,23_630
80.6421886,104.9468768,71.94404774,5157.328548,1.002690497,4715.695554,0.314612429,7.510019566,29.41176471,0.598894713,1562.895098,0.010980717,35.60068447,645,23,12,0,23_645
80.74926864,104.8028539,71.86337622,5151.782448,1.002452856,4704.335712,0.316254552,7.511594921,29.41176471,0.598356107,1555.477047,0.027622014,35.59913662,660,23,12,0,23_660
80.88537922,104.630539,71.74277537,5150.258559,1.000954912,4693.437135,0.317909711,7.513399604,29.41176471,0.597539921,1547.464518,0.022735545,35.59783389,675,23,9,0,23_675
80.9609924,104.5375759,71.69727885,5144.183633,1.001342064,4683.44249,0.319578042,7.512302251,29.12621359,0.591538569,1537.10407,0.015289111,35.59676119,690,23,9,0,23_690
81.43983572,104.0339409,72.23059694,5032.392492,1.023890457,4673.841821,0.32125968,7.514786569,29.12621359,0.591436893,1534.006376,0.014001846,35.59577156,705,23,9,0,23_705
81.4982537,103.9268553,72.17834701,5023.017566,1.024917247,4662.343387,0.322954763,7.514308379,29.12621359,0.591255402,1526.694883,0.027186059,35.59432701,720,23,9,0,23_720
81.59857627,103.7728563,72.05435349,5018.132026,1.024266429,4651.833433,0.324663427,7.514895465,29.12621359,0.590912583,1517.725801,0.020924821,35.59280123,735,23,7,0,23_735
81.68039072,103.6335272,71.94306615,5013.452688,1.023733982,4642.680564,0.326385811,7.515414004,29.12621359,0.590610589,1504.882094,0.013759553,35.59135974,750,23,7,0,23_750
81.7395882,103.5032853,71.84251438,5008.642928,1.023350525,4634.596134,0.328122053,7.515897123,29.12621359,0.59034537,1488.697755,0.007879879,35.59007071,765,23,7,0,23_765
81.79575967,103.3779336,71.74225023,5004.605234,1.02283207,4627.325176,0.329872294,7.516473386,28.84615385,0.58454267,1474.94337,0.021720559,35.58897018,780,23,7,0,23_780
81.79595368,103.2877769,71.70687954,4995.396431,1.024020397,4620.21951,0.331636672,7.516366324,29.12621359,0.590316297,1473.791361,0.025367399,35.58806959,795,23,5,0,23_795
81.81671267,103.2102993,71.66174779,4990.327256,1.024356426,4613.743833,0.333415328,7.514894049,29.12621359,0.590193281,1466.188377,0.017522076,35.58724296,810,23,5,0,23_810
81.854919,103.1017685,71.57838202,4986.089082,1.024084473,4607.787558,0.335208403,7.515318194,28.84615385,0.584472783,1454.532884,0.010980775,35.58648545,825,23,5,0,23_825
81.9429547,102.9414152,71.41589692,4986.597445,1.021997225,4602.26581,0.337016038,7.517877597,28.84615385,0.584397241,1437.966088,0.007357665,35.5857898,840,23,5,0,23_840
81.89980144,102.8903205,71.4242547,4976.869932,1.02381793,4596.836089,0.338838374,7.516069522,28.84615385,0.584394492,1432.047726,0.025137035,35.58514416,855,23,4,0,23_855
81.92148843,102.7887635,71.34815115,4972.710175,1.023619399,4591.795046,0.340675552,7.516435275,29.12621359,0.583936062,1429.094897,0.02172676,35.58453672,870,23,4,0,23_870
81.94029772,102.6871126,71.27135344,4968.650794,1.02339543,4587.089171,0.342527716,7.516741896,28.84615385,0.584385207,1420.372483,0.014415851,35.58396862,885,23,4,0,23_885
81.95802078,102.5935408,71.20185872,4964.566938,1.023267741,4582.737427,0.344395006,7.516825562,28.84615385,0.584282092,1407.699721,0.008401862,35.58338724,900,23,4,0,23_900
81.96640229,102.4973289,71.1328807,4960.238081,1.023184066,4578.470827,0.346277567,7.516943313,28.84615385,0.58419596,1393.672938,0.015717049,35.58281893,915,23,3,0,23_915
81.95942862,102.4013804,71.06786472,4955.657161,1.023186362,4574.527997,0.348175541,7.517046181,28.84615385,0.584122739,1389.808159,0.025401229,35.58227404,930,23,3,0,23_930
81.97063661,102.3145993,71.00340015,4951.803568,1.023082177,4570.880595,0.35008907,7.517100284,28.84615385,0.584061208,1385.180117,0.01832136,35.58176514,945,23,3,0,23_945
81.9604249,102.2273265,70.94520703,4947.416784,1.023135448,4567.512514,0.352018298,7.517098843,28.84615385,0.584010531,1375.818335,0.011591516,35.58129862,960,23,3,0,23_960
81.9489168,102.1430636,70.88832019,4943.194599,1.023180296,4564.409561,0.353963369,7.517174588,28.84615385,0.583969231,1362.608748,0.006051015,35.58087668,975,23,3,0,23_975
81.93700403,102.0630844,70.83458109,4939.079172,1.023246219,4561.557924,0.355924425,7.517156492,28.84615385,0.583935985,1353.337753,0.021958266,35.58049977,990,23,3,0,23_990
81.92952044,101.9884557,70.78318055,4935.233408,1.023297781,4558.947126,0.357901609,7.51709054,28.84615385,0.583909625,1351.558451,0.022739403,35.58016763,1005,23,3,0,23_1005
81.8964309,101.9107765,70.73657826,4930.761305,1.023505921,4556.573102,0.359895065,7.517076709,28.84615385,0.583888893,1346.063829,0.015230367,35.57987965,1020,23,3,0,23_1020
81.88207902,101.8410505,70.68933123,4927.044735,1.023587262,4554.430024,0.361904934,7.517056168,28.84615385,0.583872886,1336.145251,0.009032861,35.57963523,1035,23,3,0,23_1035
81.85611384,101.7720907,70.6459073,4923.089549,1.023752017,4552.511414,0.363931359,7.516964631,28.84615385,0.583860873,1323.230917,0.008764368,35.57943365,1050,23,3,0,23_1050
81.82182086,101.704729,70.60597099,4918.999202,1.023979409,4550.80783,0.365974481,7.516892735,28.84615385,0.583851922,1319.283377,0.02414821,35.57927425,1065,23,3,0,23_1065
81.78457634,101.6391129,70.56682826,4915.003789,1.024203427,4549.316048,0.368034441,7.516869709,28.84615385,0.583845638,1317.55495,0.019385813,35.57915633,1080,23,3,0,23_1080
81.7596723,101.5803584,70.52903955,4911.519261,1.024360847,4548.033799,0.370111379,7.516730369,28.84615385,0.583841356,1311.105706,0.012425845,35.57907921,1095,23,3,0,23_1095
81.70810894,101.518021,70.4958732,4907.303983,1.024692822,4546.956508,0.372205433,7.516644364,28.84615385,0.583838605,1300.566726,0.006694542,35.5790422,1110,23,3,0,23_1110
81.66597417,101.4608186,70.46292547,4903.552033,1.024953039,4546.078035,0.374316741,7.516572514,28.84615385,0.583836928,1290.350876,0.017160028,35.57904457,1125,23,3,0,23_1125
81.63013001,101.4078813,70.43044625,4900.178523,1.025157613,4545.390921,0.376445439,7.516488243,28.84615385,0.583835487,1289.624746,0.023772715,35.57908569,1140,23,3,0,23_1140
81.58319195,101.3556592,70.40179899,4896.534739,1.025451066,4544.894412,0.378591662,7.516336593,28.84615385,0.58383379,1286.891783,0.016297038,35.57916497,1155,23,3,0,23_1155
81.52688332,101.3032193,70.37428069,4892.734771,1.025787478,4544.585503,0.380755544,7.516286836,28.84615385,0.583831511,1279.492577,0.009861815,35.57928193,1170,23,3,0,23_1170
81.48773797,101.2580843,70.34702878,4889.665952,1.026004451,4544.459747,0.382937215,7.51613544,28.84615385,0.583828649,1268.308006,0.004557593,35.57943582,1185,23,3,0,23_1185
81.43435983,101.2120105,70.32246901,4886.226308,1.026316755,4544.50979,0.385136805,7.516015473,28.84615385,0.583824947,1262.781268,0.021949857,35.57962574,1200,23,3,0,23_1200
81.36669717,101.1651401,70.30077218,4882.38284,1.026732994,4544.731203,0.387354442,7.515897433,28.84615385,0.58382037,1262.9522,0.020692793,35.5798508,1215,23,3,0,23_1215
81.31458836,101.1241835,70.27795911,4879.272844,1.027014178,4545.123003,0.38959025,7.515831763,28.84615385,0.583814987,1258.951726,0.013464895,35.58011004,1230,23,3,0,23_1230
81.25847526,101.0852855,70.25792372,4876.114942,1.027334688,4545.681623,0.391844353,7.51566317,28.84615385,0.583808548,1250.625377,0.007503626,35.58040251,1245,23,3,0,23_1245
81.1959448,101.0468538,70.23896704,4872.849759,1.027689353,4546.402226,0.39411687,7.515577899,28.84615385,0.583800824,1240.044389,0.010779371,35.58072727,1260,23,3,0,23_1260
81.12448919,101.0083452,70.2213709,4869.360865,1.028102299,4547.276883,0.39640792,7.515478861,28.84615385,0.583792007,1238.921877,0.023275144,35.58108337,1275,23,3,0,23_1275
80.70485963,101.295607,69.47807815,4973.436065,1.003855594,4549.180074,0.398717616,7.515180242,28.84615385,0.583826995,1214.550122,0.004930785,35.58158348,1290,23,3,0,23_1290
80.60612148,101.2933823,69.46750009,4970.733273,1.004375996,4552.650264,0.40104607,7.515078647,28.84615385,0.583836567,1213.755357,0.022443214,35.58251428,1305,23,3,0,23_1305
80.50435123,101.2839932,69.45135255,4967.52164,1.004932335,4555.688389,0.403393392,7.515020918,28.84615385,0.583828487,1216.340639,0.019606369,35.58343175,1320,23,3,0,23_1320
80.42939892,101.2749563,69.43794435,4965.385375,1.005245907,4558.442474,0.405759686,7.51492801,28.84615385,0.583807652,1213.940225,0.012513211,35.58431674,1335,23,3,0,23_1335
80.33944629,101.2591197,69.42991762,4962.503623,1.005667668,4561.033657,0.408145055,7.514894571,28.84615385,0.58372781,1206.860677,0.006667984,35.58517224,1350,23,3,0,23_1350
80.25851274,101.2446738,69.4214016,4959.879101,1.00604113,4563.530684,0.410549598,7.514883313,28.84615385,0.583676115,1197.441107,0.010244368,35.58599772,1365,23,3,0,23_1365
80.18214067,101.230623,69.4118306,4957.429308,1.006374608,4565.982844,0.412973409,7.514836906,28.84615385,0.58362803,1197.548983,0.023045441,35.58679376,1380,23,3,0,23_1380
80.1097906,101.2176284,69.40286118,4955.179945,1.006674774,4568.433772,0.41541658,7.514718543,28.84615385,0.583578372,1198.353705,0.017535257,35.58756782,1395,23,3,0,23_1395
80.02089731,101.2015921,69.39392631,4952.104868,1.007126536,4570.916081,0.417879198,7.514687627,28.84615385,0.583524975,1194.242614,0.01075978,35.58832825,1410,23,3,0,23_1410
79.95368482,101.1904846,69.38406495,4950.202522,1.007360058,4573.451834,0.420361347,7.514635608,28.84615385,0.583467179,1185.977763,0.005185121,35.58908258,1425,23,3,0,23_1425
79.87646987,101.1782994,69.37498754,4947.845684,1.00768377,4576.05516,0.422863107,7.514568686,28.84615385,0.583404869,1177.951111,0.015708845,35.58983709,1440,23,3,0,23_1440
72.23466638,114.2589807,73.16022885,5995.190648,0.908706206,5620.47521,0.622825581,7.458801131,25.21008403,0.511883149,1806.963578,0.01996096,35.62359529,15,24,240,0,24_15
71.63947026,115.1203794,73.24074242,6115.295802,0.894354787,5733.059997,0.449702566,7.484145722,26.31578947,0.528323948,1930.531179,0.012528536,35.86838813,30,24,240,0,24_30
70.87615218,116.0743471,72.78274413,6263.328493,0.873995485,5783.972945,0.359478002,7.491042599,27.27272727,0.547630564,1994.897891,0.009192266,35.8769435,45,24,240,0,24_45
70.79684025,116.2323094,72.8392689,6274.804807,0.873332199,5787.150163,0.308248328,7.497735235,28.03738318,0.563140768,2042.178326,0.032113946,35.84614906,60,24,240,0,24_60
71.01520615,116.0227953,72.77648598,6262.358035,0.87395503,5748.378688,0.277483359,7.500601398,28.30188679,0.56816857,2036.091264,0.014799484,35.80641728,75,24,180,0,24_75
71.2461671,115.6825982,72.69396585,6228.042442,0.877091296,5698.897923,0.258281535,7.50398824,28.57142857,0.57303643,2024.557774,0.037558701,35.76913855,90,24,180,0,24_90
71.81542103,114.9577851,73.25324171,6081.200943,0.899192741,5644.654757,0.246063967,7.507550786,28.57142857,0.571967744,2039.295639,0.036424359,35.7386468,105,24,180,0,24_105
72.14957595,114.5849225,73.12998084,6051.914916,0.90130368,5589.760026,0.238233088,7.510751554,28.57142857,0.570833528,2026.083776,0.015476126,35.71494457,120,24,180,0,24_120
72.5607192,114.1763726,72.99775613,6020.428314,0.903444685,5529.573066,0.233244196,7.513388019,28.57142857,0.570391754,1996.927713,0.034723581,35.69694034,135,24,135,0,24_135
72.90387132,113.8255445,72.88594394,5990.009893,0.905812584,5476.709776,0.230138109,7.51577679,28.57142857,0.570001998,1992.170287,0.020961803,35.68322434,150,24,135,0,24_150
73.49576468,113.2173381,73.44660271,5847.467651,0.928948399,5428.71543,0.228299588,7.516435495,28.30188679,0.564262967,1998.662806,0.03113546,35.67274705,165,24,135,0,24_165
73.87987003,112.8510099,73.33912759,5828.490304,0.929797917,5381.891975,0.227324465,7.51861573,28.30188679,0.563921269,1974.912297,0.008816336,35.66418538,180,24,135,0,24_180
74.29893369,112.4333757,73.20208022,5807.344564,0.930552788,5332.482243,0.226942581,7.520361939,28.30188679,0.56351269,1964.988978,0.024528092,35.65686263,195,24,101,0,24_195
74.68856962,112.0662224,73.07476022,5790.198775,0.930902587,5288.721996,0.226971105,7.522050466,28.30188679,0.563122808,1933.744602,0.024924774,35.65037645,210,24,101,0,24_210
75.33292552,111.4091326,73.59803791,5661.685206,0.952801958,5248.31837,0.22728521,7.523966589,28.30188679,0.562989725,1955.994175,0.023925174,35.64463931,225,24,101,0,24_225
75.70812539,111.0499962,73.44100277,5646.430244,0.952701152,5206.726701,0.227799146,7.525693411,28.30188679,0.562909243,1937.067322,0.023645724,35.63915922,240,24,101,0,24_240
76.13031336,110.6657776,73.27119174,5629.868289,0.952537865,5163.06069,0.228453761,7.52704798,28.03738318,0.563276151,1913.674934,0.023310355,35.63385236,255,24,75,0,24_255
76.48260102,110.2872161,73.07785958,5613.455732,0.952247309,5123.436939,0.229208129,7.526999678,28.30188679,0.563243985,1888.082979,0.022997473,35.62813817,270,24,75,0,24_270
76.69498788,109.8932664,72.89826041,5581.157064,0.954830673,5086.358465,0.230033888,7.52638935,28.57142857,0.570406929,1870.724363,0.022729419,35.62193002,285,24,75,0,24_285
77.49462676,109.1879139,73.22856561,5467.337217,0.973313894,5049.514239,0.230911356,7.529443826,28.30188679,0.564267722,1856.172111,0.031095897,35.61579586,300,24,75,0,24_300
77.73847383,108.9352477,73.24299943,5429.566047,0.979215957,5008.954487,0.231826872,7.521628309,28.57142857,0.570251669,1838.243613,0.031209025,35.60955596,315,24,56,0,24_315
78.16647741,108.4236811,72.96481429,5418.991227,0.97686043,4971.465397,0.232770956,7.523627026,28.57142857,0.571100653,1806.337192,0.016567002,35.60298483,330,24,56,0,24_330
78.55583099,108.0310276,72.79273669,5406.109119,0.97619391,4936.271231,0.233737029,7.523527902,28.57142857,0.571889751,1789.42097,0.010460354,35.59629162,345,24,56,0,24_345
78.98506697,107.6646514,73.4973888,5290.925164,1.000689302,4902.732724,0.234720535,7.524667581,28.84615385,0.577509908,1791.689813,0.025289023,35.58993305,360,24,56,0,24_360
79.68919159,106.9036855,73.01071359,5272.585206,0.997195532,4864.108155,0.235718325,7.525041695,28.84615385,0.57777261,1768.77989,0.020596563,35.58301164,375,24,42,0,24_375
80.08944448,106.4974732,72.77472868,5263.275436,0.995358554,4829.136197,0.236728229,7.525259103,28.84615385,0.577788333,1738.640107,0.013397721,35.5762779,390,24,42,0,24_390
80.43609818,106.1523605,72.60161326,5250.042815,0.994931562,4797.009903,0.237748761,7.524681751,28.84615385,0.578060356,1710.118891,0.009645242,35.56982113,405,24,42,0,24_405
80.76786892,105.80124,72.41168854,5236.727288,0.9943432,4765.5202,0.238778906,7.524406071,28.84615385,0.578568804,1688.799319,0.028868791,35.56370045,420,24,42,0,24_420
81.52734155,105.1024022,72.8126201,5110.859889,1.017487105,4730.188961,0.239817986,7.524384597,28.84615385,0.578841678,1675.281881,0.024212664,35.55755626,435,24,32,0,24_435
